cell_id,settlement,district,lat,lon,group_key,population
Blagoevgrad:Yakoruda,Yakoruda,Blagoevgrad,42.02528,23.68417,children_0_6,508
Blagoevgrad:Yakoruda,Yakoruda,Blagoevgrad,42.02528,23.68417,seniors_65p,1928
Blagoevgrad:Valkovo,Valkovo,Blagoevgrad,41.58333,23.21667,children_0_6,33
Blagoevgrad:Valkovo,Valkovo,Blagoevgrad,41.58333,23.21667,seniors_65p,126
Blagoevgrad:Tuhovishta,Tuhovishta,Blagoevgrad,41.49947,24.04394,children_0_6,55
Blagoevgrad:Tuhovishta,Tuhovishta,Blagoevgrad,41.49947,24.04394,seniors_65p,211
Blagoevgrad:Strumyani,Strumyani,Blagoevgrad,41.63333,23.2,children_0_6,89
Blagoevgrad:Strumyani,Strumyani,Blagoevgrad,41.63333,23.2,seniors_65p,340
Blagoevgrad:Struma,Struma,Blagoevgrad,41.55,23.23333,children_0_6,42
Blagoevgrad:Struma,Struma,Blagoevgrad,41.55,23.23333,seniors_65p,158
Blagoevgrad:Stara Kresna,Stara Kresna,Blagoevgrad,41.8,23.18333,children_0_6,303
Blagoevgrad:Stara Kresna,Stara Kresna,Blagoevgrad,41.8,23.18333,seniors_65p,1151
Blagoevgrad:Simitli,Simitli,Blagoevgrad,41.88333,23.11667,children_0_6,569
Blagoevgrad:Simitli,Simitli,Blagoevgrad,41.88333,23.11667,seniors_65p,2159
Blagoevgrad:Satovcha,Satovcha,Blagoevgrad,41.61667,23.98333,children_0_6,201
Blagoevgrad:Satovcha,Satovcha,Blagoevgrad,41.61667,23.98333,seniors_65p,764
Blagoevgrad:Sandanski,Sandanski,Blagoevgrad,41.56667,23.28333,children_0_6,2411
Blagoevgrad:Sandanski,Sandanski,Blagoevgrad,41.56667,23.28333,seniors_65p,9149
Blagoevgrad:Razlog,Razlog,Blagoevgrad,41.8863,23.46714,children_0_6,1056
Blagoevgrad:Razlog,Razlog,Blagoevgrad,41.8863,23.46714,seniors_65p,4007
Blagoevgrad:Polenitsa,Polenitsa,Blagoevgrad,41.56667,23.3,children_0_6,109
Blagoevgrad:Polenitsa,Polenitsa,Blagoevgrad,41.56667,23.3,seniors_65p,415
Blagoevgrad:Petrich,Petrich,Blagoevgrad,41.39846,23.20702,children_0_6,2598
Blagoevgrad:Petrich,Petrich,Blagoevgrad,41.39846,23.20702,seniors_65p,9859
Blagoevgrad:Rupite,Rupite,Blagoevgrad,41.44245,23.24168,children_0_6,88
Blagoevgrad:Rupite,Rupite,Blagoevgrad,41.44245,23.24168,seniors_65p,333
Blagoevgrad:Melnik,Melnik,Blagoevgrad,41.52302,23.39326,children_0_6,21
Blagoevgrad:Melnik,Melnik,Blagoevgrad,41.52302,23.39326,seniors_65p,80
Blagoevgrad:Kresna,Kresna,Blagoevgrad,41.73333,23.15,children_0_6,348
Blagoevgrad:Kresna,Kresna,Blagoevgrad,41.73333,23.15,seniors_65p,1321
Blagoevgrad:Kolarovo,Kolarovo,Blagoevgrad,41.36385,23.10669,children_0_6,144
Blagoevgrad:Kolarovo,Kolarovo,Blagoevgrad,41.36385,23.10669,seniors_65p,545
Blagoevgrad:Hadzhidimovo,Hadzhidimovo,Blagoevgrad,41.52222,23.86861,children_0_6,268
Blagoevgrad:Hadzhidimovo,Hadzhidimovo,Blagoevgrad,41.52222,23.86861,seniors_65p,1016
Blagoevgrad:Garmen,Garmen,Blagoevgrad,41.6,23.81667,children_0_6,155
Blagoevgrad:Garmen,Garmen,Blagoevgrad,41.6,23.81667,seniors_65p,590
Blagoevgrad:Gotse Delchev,Gotse Delchev,Blagoevgrad,41.56667,23.73333,children_0_6,1736
Blagoevgrad:Gotse Delchev,Gotse Delchev,Blagoevgrad,41.56667,23.73333,seniors_65p,6586
Blagoevgrad:Gega,Gega,Blagoevgrad,41.4503,23.00424,children_0_6,21
Blagoevgrad:Gega,Gega,Blagoevgrad,41.4503,23.00424,seniors_65p,80
Blagoevgrad:Gabrovo,Gabrovo,Blagoevgrad,41.89753,22.94498,children_0_6,3
Blagoevgrad:Gabrovo,Gabrovo,Blagoevgrad,41.89753,22.94498,seniors_65p,13
Blagoevgrad:Dzhigurovo,Dzhigurovo,Blagoevgrad,41.55,23.31667,children_0_6,47
Blagoevgrad:Dzhigurovo,Dzhigurovo,Blagoevgrad,41.55,23.31667,seniors_65p,177
Blagoevgrad:Blagoevgrad,Blagoevgrad,Blagoevgrad,42.01457,23.09804,children_0_6,5735
Blagoevgrad:Blagoevgrad,Blagoevgrad,Blagoevgrad,42.01457,23.09804,seniors_65p,21762
Blagoevgrad:Belitsa,Belitsa,Blagoevgrad,41.95077,23.55831,children_0_6,268
Blagoevgrad:Belitsa,Belitsa,Blagoevgrad,41.95077,23.55831,seniors_65p,1016
Blagoevgrad:Bansko,Bansko,Blagoevgrad,41.8361,23.48745,children_0_6,781
Blagoevgrad:Bansko,Bansko,Blagoevgrad,41.8361,23.48745,seniors_65p,2963
Burgas:Sveti Vlas,Sveti Vlas,Burgas,42.7136,27.75867,children_0_6,273
Burgas:Sveti Vlas,Sveti Vlas,Burgas,42.7136,27.75867,seniors_65p,1053
Burgas:Sungurlare,Sungurlare,Burgas,42.76667,26.78333,children_0_6,270
Burgas:Sungurlare,Sungurlare,Burgas,42.76667,26.78333,seniors_65p,1042
Burgas:Sozopol,Sozopol,Burgas,42.41801,27.6956,children_0_6,317
Burgas:Sozopol,Sozopol,Burgas,42.41801,27.6956,seniors_65p,1223
Burgas:Sinemorets,Sinemorets,Burgas,42.06051,27.97497,children_0_6,15
Burgas:Sinemorets,Sinemorets,Burgas,42.06051,27.97497,seniors_65p,59
Burgas:Sarafovo,Sarafovo,Burgas,42.56079,27.52195,children_0_6,232
Burgas:Sarafovo,Sarafovo,Burgas,42.56079,27.52195,seniors_65p,894
Burgas:Ruen,Ruen,Burgas,42.8,27.28333,children_0_6,165
Burgas:Ruen,Ruen,Burgas,42.8,27.28333,seniors_65p,636
Burgas:Ravda,Ravda,Burgas,42.64185,27.67713,children_0_6,180
Burgas:Ravda,Ravda,Burgas,42.64185,27.67713,seniors_65p,695
Burgas:Primorsko,Primorsko,Burgas,42.26791,27.75611,children_0_6,249
Burgas:Primorsko,Primorsko,Burgas,42.26791,27.75611,seniors_65p,960
Burgas:Pomorie,Pomorie,Burgas,42.56326,27.62986,children_0_6,966
Burgas:Pomorie,Pomorie,Burgas,42.56326,27.62986,seniors_65p,3728
Burgas:Obzor,Obzor,Burgas,42.81998,27.88007,children_0_6,141
Burgas:Obzor,Obzor,Burgas,42.81998,27.88007,seniors_65p,544
Burgas:Nesebar,Nesebar,Burgas,42.65921,27.73602,children_0_6,940
Burgas:Nesebar,Nesebar,Burgas,42.65921,27.73602,seniors_65p,3628
Burgas:Tsarevo,Tsarevo,Burgas,42.16955,27.84541,children_0_6,428
Burgas:Tsarevo,Tsarevo,Burgas,42.16955,27.84541,seniors_65p,1654
Burgas:Malko Tarnovo,Malko Tarnovo,Burgas,41.97958,27.52477,children_0_6,235
Burgas:Malko Tarnovo,Malko Tarnovo,Burgas,41.97958,27.52477,seniors_65p,907
Burgas:Lozenets,Lozenets,Burgas,42.20878,27.80627,children_0_6,44
Burgas:Lozenets,Lozenets,Burgas,42.20878,27.80627,seniors_65p,171
Burgas:Kiten,Kiten,Burgas,42.23424,27.7749,children_0_6,79
Burgas:Kiten,Kiten,Burgas,42.23424,27.7749,seniors_65p,303
Burgas:Karnobat,Karnobat,Burgas,42.65,26.98333,children_0_6,1388
Burgas:Karnobat,Karnobat,Burgas,42.65,26.98333,seniors_65p,5357
Burgas:Kameno,Kameno,Burgas,42.57084,27.29875,children_0_6,349
Burgas:Kameno,Kameno,Burgas,42.57084,27.29875,seniors_65p,1346
Burgas:Sredets,Sredets,Burgas,42.34747,27.17898,children_0_6,674
Burgas:Sredets,Sredets,Burgas,42.34747,27.17898,seniors_65p,2602
Burgas:Chernomorets,Chernomorets,Burgas,42.44408,27.63902,children_0_6,154
Burgas:Chernomorets,Chernomorets,Burgas,42.44408,27.63902,seniors_65p,596
Burgas:Burgas,Burgas,Burgas,42.50651,27.46886,children_0_6,14833
Burgas:Burgas,Burgas,Burgas,42.50651,27.46886,seniors_65p,57255
Burgas:Bata,Bata,Burgas,42.73816,27.49722,children_0_6,87
Burgas:Bata,Bata,Burgas,42.73816,27.49722,seniors_65p,336
Burgas:Aytos,Aytos,Burgas,42.70322,27.25464,children_0_6,1478
Burgas:Aytos,Aytos,Burgas,42.70322,27.25464,seniors_65p,5704
Burgas:Ahtopol,Ahtopol,Burgas,42.10013,27.94361,children_0_6,78
Burgas:Ahtopol,Ahtopol,Burgas,42.10013,27.94361,seniors_65p,301
Burgas:Aheloy,Aheloy,Burgas,42.64987,27.64838,children_0_6,149
Burgas:Aheloy,Aheloy,Burgas,42.64987,27.64838,seniors_65p,574
Dobrich:Dobrich,Dobrich,Dobrich,43.56491,27.83138,children_0_6,4732
Dobrich:Dobrich,Dobrich,Dobrich,43.56491,27.83138,seniors_65p,23941
Dobrich:Tervel,Tervel,Dobrich,43.74789,27.40911,children_0_6,464
Dobrich:Tervel,Tervel,Dobrich,43.74789,27.40911,seniors_65p,2347
Dobrich:Shabla,Shabla,Dobrich,43.53983,28.53429,children_0_6,266
Dobrich:Shabla,Shabla,Dobrich,43.53983,28.53429,seniors_65p,1345
Dobrich:Krushari,Krushari,Dobrich,43.81675,27.75552,children_0_6,117
Dobrich:Krushari,Krushari,Dobrich,43.81675,27.75552,seniors_65p,594
Dobrich:Kranevo,Kranevo,Dobrich,43.34157,28.05759,children_0_6,63
Dobrich:Kranevo,Kranevo,Dobrich,43.34157,28.05759,seniors_65p,318
Dobrich:Kavarna,Kavarna,Dobrich,43.43601,28.33953,children_0_6,764
Dobrich:Kavarna,Kavarna,Dobrich,43.43601,28.33953,seniors_65p,3863
Dobrich:Kalina,Kalina,Dobrich,43.62989,28.20545,children_0_6,3
Dobrich:Kalina,Kalina,Dobrich,43.62989,28.20545,seniors_65p,15
Dobrich:General Toshevo,General Toshevo,Dobrich,43.70123,28.03787,children_0_6,529
Dobrich:General Toshevo,General Toshevo,Dobrich,43.70123,28.03787,seniors_65p,2675
Dobrich:Durankulak,Durankulak,Dobrich,43.69141,28.52921,children_0_6,21
Dobrich:Durankulak,Durankulak,Dobrich,43.69141,28.52921,seniors_65p,109
Dobrich:Balchik,Balchik,Dobrich,43.42166,28.15848,children_0_6,886
Dobrich:Balchik,Balchik,Dobrich,43.42166,28.15848,seniors_65p,4482
Dobrich:Albena,Albena,Dobrich,43.38333,28.08333,children_0_6,2
Dobrich:Albena,Albena,Dobrich,43.38333,28.08333,seniors_65p,8
Gabrovo:Tryavna,Tryavna,Gabrovo,42.86667,25.5,children_0_6,669
Gabrovo:Tryavna,Tryavna,Gabrovo,42.86667,25.5,seniors_65p,4159
Gabrovo:Sevlievo,Sevlievo,Gabrovo,43.02295,25.10364,children_0_6,1190
Gabrovo:Sevlievo,Sevlievo,Gabrovo,43.02295,25.10364,seniors_65p,7398
Gabrovo:Gabrovo,Gabrovo,Gabrovo,42.87419,25.31823,children_0_6,2330
Gabrovo:Gabrovo,Gabrovo,Gabrovo,42.87419,25.31823,seniors_65p,14486
Gabrovo:Dryanovo,Dryanovo,Gabrovo,42.97897,25.4785,children_0_6,404
Gabrovo:Dryanovo,Dryanovo,Gabrovo,42.97897,25.4785,seniors_65p,2512
Sofia (Capital):Voynegovtsi,Voynegovtsi,Sofia (Capital),42.80088,23.42225,children_0_6,59
Sofia (Capital):Voynegovtsi,Voynegovtsi,Sofia (Capital),42.80088,23.42225,seniors_65p,169
Sofia (Capital):Svetovrachane,Svetovrachane,Sofia (Capital),42.78261,23.38766,children_0_6,161
Sofia (Capital):Svetovrachane,Svetovrachane,Sofia (Capital),42.78261,23.38766,seniors_65p,462
Sofia (Capital):Sofia,Sofia,Sofia (Capital),42.69751,23.32415,children_0_6,85258
Sofia (Capital):Sofia,Sofia,Sofia (Capital),42.69751,23.32415,seniors_65p,245145
Sofia (Capital):Seslavtsi,Seslavtsi,Sofia (Capital),42.78333,23.51667,children_0_6,79
Sofia (Capital):Seslavtsi,Seslavtsi,Sofia (Capital),42.78333,23.51667,seniors_65p,227
Sofia (Capital):Podgumer,Podgumer,Sofia (Capital),42.80258,23.40311,children_0_6,70
Sofia (Capital):Podgumer,Podgumer,Sofia (Capital),42.80258,23.40311,seniors_65p,200
Sofia (Capital):Negovan,Negovan,Sofia (Capital),42.7697,23.4044,children_0_6,128
Sofia (Capital):Negovan,Negovan,Sofia (Capital),42.7697,23.4044,seniors_65p,369
Sofia (Capital):Lozen,Lozen,Sofia (Capital),42.6027,23.47589,children_0_6,467
Sofia (Capital):Lozen,Lozen,Sofia (Capital),42.6027,23.47589,seniors_65p,1343
Sofia (Capital):Lokorsko,Lokorsko,Sofia (Capital),42.79408,23.44766,children_0_6,56
Sofia (Capital):Lokorsko,Lokorsko,Sofia (Capital),42.79408,23.44766,seniors_65p,160
Sofia (Capital):Kubratovo,Kubratovo,Sofia (Capital),42.77291,23.35899,children_0_6,51
Sofia (Capital):Kubratovo,Kubratovo,Sofia (Capital),42.77291,23.35899,seniors_65p,145
Sofia (Capital):Kremikovtsi,Kremikovtsi,Sofia (Capital),42.78333,23.5,children_0_6,237
Sofia (Capital):Kremikovtsi,Kremikovtsi,Sofia (Capital),42.78333,23.5,seniors_65p,682
Sofia (Capital):Chepintsi,Chepintsi,Sofia (Capital),42.75798,23.42603,children_0_6,187
Sofia (Capital):Chepintsi,Chepintsi,Sofia (Capital),42.75798,23.42603,seniors_65p,539
Sofia (Capital):Chelopechene,Chelopechene,Sofia (Capital),42.73244,23.47387,children_0_6,229
Sofia (Capital):Chelopechene,Chelopechene,Sofia (Capital),42.73244,23.47387,seniors_65p,659
Sofia (Capital):Buhovo,Buhovo,Sofia (Capital),42.76667,23.56667,children_0_6,243
Sofia (Capital):Buhovo,Buhovo,Sofia (Capital),42.76667,23.56667,seniors_65p,698
Haskovo:Topolovgrad,Topolovgrad,Haskovo,42.08333,26.33333,children_0_6,473
Haskovo:Topolovgrad,Topolovgrad,Haskovo,42.08333,26.33333,seniors_65p,2098
Haskovo:Svilengrad,Svilengrad,Haskovo,41.76836,26.19775,children_0_6,1240
Haskovo:Svilengrad,Svilengrad,Haskovo,41.76836,26.19775,seniors_65p,5505
Haskovo:Stambolovo,Stambolovo,Haskovo,41.76667,25.65,children_0_6,45
Haskovo:Stambolovo,Stambolovo,Haskovo,41.76667,25.65,seniors_65p,198
Haskovo:Simeonovgrad,Simeonovgrad,Haskovo,42.03333,25.83333,children_0_6,540
Haskovo:Simeonovgrad,Simeonovgrad,Haskovo,42.03333,25.83333,seniors_65p,2398
Haskovo:Mineralni Bani,Mineralni Bani,Haskovo,41.91667,25.35,children_0_6,100
Haskovo:Mineralni Bani,Mineralni Bani,Haskovo,41.91667,25.35,seniors_65p,444
Haskovo:Madzharovo,Madzharovo,Haskovo,41.63461,25.86439,children_0_6,96
Haskovo:Madzharovo,Madzharovo,Haskovo,41.63461,25.86439,seniors_65p,428
Haskovo:Lyubimets,Lyubimets,Haskovo,41.84432,26.08115,children_0_6,590
Haskovo:Lyubimets,Lyubimets,Haskovo,41.84432,26.08115,seniors_65p,2618
Haskovo:Haskovo,Haskovo,Haskovo,41.93415,25.55557,children_0_6,4723
Haskovo:Haskovo,Haskovo,Haskovo,41.93415,25.55557,seniors_65p,20958
Haskovo:Harmanli,Harmanli,Haskovo,41.93233,25.90172,children_0_6,1385
Haskovo:Harmanli,Harmanli,Haskovo,41.93233,25.90172,seniors_65p,6145
Haskovo:Ivaylovgrad,Ivaylovgrad,Haskovo,41.52672,26.1249,children_0_6,290
Haskovo:Ivaylovgrad,Ivaylovgrad,Haskovo,41.52672,26.1249,seniors_65p,1288
Haskovo:Kapitan Petko voyvoda,Kapitan Petko voyvoda,Haskovo,42.07322,26.42371,children_0_6,10
Haskovo:Kapitan Petko voyvoda,Kapitan Petko voyvoda,Haskovo,42.07322,26.42371,seniors_65p,44
Haskovo:Dimitrovgrad,Dimitrovgrad,Haskovo,42.05,25.6,children_0_6,2781
Haskovo:Dimitrovgrad,Dimitrovgrad,Haskovo,42.05,25.6,seniors_65p,12340
Kardzhali:Polkovnik Zhelyazovo,Polkovnik Zhelyazovo,Kardzhali,41.46227,25.67538,children_0_6,78
Kardzhali:Polkovnik Zhelyazovo,Polkovnik Zhelyazovo,Kardzhali,41.46227,25.67538,seniors_65p,398
Kardzhali:Kardzhali,Kardzhali,Kardzhali,41.64502,25.36578,children_0_6,6170
Kardzhali:Kardzhali,Kardzhali,Kardzhali,41.64502,25.36578,seniors_65p,31387
Kardzhali:Krumovgrad,Krumovgrad,Kardzhali,41.47127,25.65485,children_0_6,738
Kardzhali:Krumovgrad,Krumovgrad,Kardzhali,41.47127,25.65485,seniors_65p,3754
Kardzhali:Komuniga,Komuniga,Kardzhali,41.8,25.23333,children_0_6,162
Kardzhali:Komuniga,Komuniga,Kardzhali,41.8,25.23333,seniors_65p,822
Kardzhali:Kirkovo,Kirkovo,Kardzhali,41.32715,25.36379,children_0_6,98
Kardzhali:Kirkovo,Kirkovo,Kardzhali,41.32715,25.36379,seniors_65p,499
Kardzhali:Kamenka,Kamenka,Kardzhali,41.47485,25.68055,children_0_6,10
Kardzhali:Kamenka,Kamenka,Kardzhali,41.47485,25.68055,seniors_65p,48
Kardzhali:Dzhebel,Dzhebel,Kardzhali,41.49566,25.30363,children_0_6,466
Kardzhali:Dzhebel,Dzhebel,Kardzhali,41.49566,25.30363,seniors_65p,2371
Kardzhali:Chernoochene,Chernoochene,Kardzhali,41.76667,25.35,children_0_6,51
Kardzhali:Chernoochene,Chernoochene,Kardzhali,41.76667,25.35,seniors_65p,261
Kardzhali:Chernigovo,Chernigovo,Kardzhali,41.68333,25.16667,children_0_6,10
Kardzhali:Chernigovo,Chernigovo,Kardzhali,41.68333,25.16667,seniors_65p,49
Kardzhali:Ardino,Ardino,Kardzhali,41.58322,25.13371,children_0_6,494
Kardzhali:Ardino,Ardino,Kardzhali,41.58322,25.13371,seniors_65p,2515
Kyustendil:Treklyano,Treklyano,Kyustendil,42.55114,22.59693,children_0_6,26
Kyustendil:Treklyano,Treklyano,Kyustendil,42.55114,22.59693,seniors_65p,146
Kyustendil:Dupnitsa,Dupnitsa,Kyustendil,42.26478,23.11723,children_0_6,1852
Kyustendil:Dupnitsa,Dupnitsa,Kyustendil,42.26478,23.11723,seniors_65p,10346
Kyustendil:Sapareva Banya,Sapareva Banya,Kyustendil,42.28923,23.26313,children_0_6,246
Kyustendil:Sapareva Banya,Sapareva Banya,Kyustendil,42.28923,23.26313,seniors_65p,1372
Kyustendil:Rila,Rila,Kyustendil,42.12625,23.13283,children_0_6,160
Kyustendil:Rila,Rila,Kyustendil,42.12625,23.13283,seniors_65p,893
Kyustendil:Porominovo,Porominovo,Kyustendil,42.07641,23.08592,children_0_6,27
Kyustendil:Porominovo,Porominovo,Kyustendil,42.07641,23.08592,seniors_65p,153
Kyustendil:Nevestino,Nevestino,Kyustendil,42.25465,22.84899,children_0_6,42
Kyustendil:Nevestino,Nevestino,Kyustendil,42.25465,22.84899,seniors_65p,232
Kyustendil:Kyustendil,Kyustendil,Kyustendil,42.28314,22.69224,children_0_6,2497
Kyustendil:Kyustendil,Kyustendil,Kyustendil,42.28314,22.69224,seniors_65p,13945
Kyustendil:Kocherinovo,Kocherinovo,Kyustendil,42.08439,23.0571,children_0_6,153
Kyustendil:Kocherinovo,Kocherinovo,Kyustendil,42.08439,23.0571,seniors_65p,855
Kyustendil:Borovets,Borovets,Kyustendil,42.10566,23.02003,children_0_6,43
Kyustendil:Borovets,Borovets,Kyustendil,42.10566,23.02003,seniors_65p,238
Kyustendil:Bobov Dol,Bobov Dol,Kyustendil,42.36378,22.99827,children_0_6,330
Kyustendil:Bobov Dol,Bobov Dol,Kyustendil,42.36378,22.99827,seniors_65p,1840
Kyustendil:Boboshevo,Boboshevo,Kyustendil,42.15323,23.00037,children_0_6,95
Kyustendil:Boboshevo,Boboshevo,Kyustendil,42.15323,23.00037,seniors_65p,531
Lovech:Yablanitsa,Yablanitsa,Lovech,43.02813,24.10244,children_0_6,258
Lovech:Yablanitsa,Yablanitsa,Lovech,43.02813,24.10244,seniors_65p,1219
Lovech:Ugarchin,Ugarchin,Lovech,43.1,24.41667,children_0_6,236
Lovech:Ugarchin,Ugarchin,Lovech,43.1,24.41667,seniors_65p,1117
Lovech:Troyan,Troyan,Lovech,42.89427,24.71589,children_0_6,1685
Lovech:Troyan,Troyan,Lovech,42.89427,24.71589,seniors_65p,7972
Lovech:Teteven,Teteven,Lovech,42.91667,24.26667,children_0_6,859
Lovech:Teteven,Teteven,Lovech,42.91667,24.26667,seniors_65p,4065
Lovech:Lukovit,Lukovit,Lovech,43.2,24.16667,children_0_6,780
Lovech:Lukovit,Lukovit,Lovech,43.2,24.16667,seniors_65p,3689
Lovech:Lovech,Lovech,Lovech,43.13227,24.71763,children_0_6,2222
Lovech:Lovech,Lovech,Lovech,43.13227,24.71763,seniors_65p,10514
Lovech:Letnitsa,Letnitsa,Lovech,43.31167,25.07333,children_0_6,281
Lovech:Letnitsa,Letnitsa,Lovech,43.31167,25.07333,seniors_65p,1329
Lovech:Apriltsi,Apriltsi,Lovech,42.84142,24.91759,children_0_6,307
Lovech:Apriltsi,Apriltsi,Lovech,42.84142,24.91759,seniors_65p,1451
Montana:Yakimovo,Yakimovo,Montana,43.63472,23.3535,children_0_6,157
Montana:Yakimovo,Yakimovo,Montana,43.63472,23.3535,seniors_65p,806
Montana:Varshets,Varshets,Montana,43.19356,23.2868,children_0_6,442
Montana:Varshets,Varshets,Montana,43.19356,23.2868,seniors_65p,2271
Montana:Valchedram,Valchedram,Montana,43.69281,23.44518,children_0_6,306
Montana:Valchedram,Valchedram,Montana,43.69281,23.44518,seniors_65p,1574
Montana:Montana,Montana,Montana,43.41285,23.22174,children_0_6,2791
Montana:Montana,Montana,Montana,43.41285,23.22174,seniors_65p,14344
Montana:Medkovets,Medkovets,Montana,43.62403,23.16876,children_0_6,158
Montana:Medkovets,Medkovets,Montana,43.62403,23.16876,seniors_65p,813
Montana:Lom,Lom,Montana,43.8317,23.23793,children_0_6,1094
Montana:Lom,Lom,Montana,43.8317,23.23793,seniors_65p,5621
Montana:Georgi Damyanovo,Georgi Damyanovo,Montana,43.38611,23.03056,children_0_6,44
Montana:Georgi Damyanovo,Georgi Damyanovo,Montana,43.38611,23.03056,seniors_65p,226
Montana:Chiprovtsi,Chiprovtsi,Montana,43.38417,22.88083,children_0_6,114
Montana:Chiprovtsi,Chiprovtsi,Montana,43.38417,22.88083,seniors_65p,587
Montana:Brusartsi,Brusartsi,Montana,43.66325,23.06692,children_0_6,102
Montana:Brusartsi,Brusartsi,Montana,43.66325,23.06692,seniors_65p,524
Montana:Boychinovtsi,Boychinovtsi,Montana,43.47058,23.33499,children_0_6,128
Montana:Boychinovtsi,Boychinovtsi,Montana,43.47058,23.33499,seniors_65p,659
Montana:Berkovitsa,Berkovitsa,Montana,43.23741,23.12509,children_0_6,884
Montana:Berkovitsa,Berkovitsa,Montana,43.23741,23.12509,seniors_65p,4543
Pazardzhik:Velingrad,Velingrad,Pazardzhik,42.02754,23.99155,children_0_6,1888
Pazardzhik:Velingrad,Velingrad,Pazardzhik,42.02754,23.99155,seniors_65p,7467
Pazardzhik:Sarnitsa,Sarnitsa,Pazardzhik,41.73835,24.02435,children_0_6,327
Pazardzhik:Sarnitsa,Sarnitsa,Pazardzhik,41.73835,24.02435,seniors_65p,1292
Pazardzhik:Strelcha,Strelcha,Pazardzhik,42.5,24.31667,children_0_6,423
Pazardzhik:Strelcha,Strelcha,Pazardzhik,42.5,24.31667,seniors_65p,1673
Pazardzhik:Septemvri,Septemvri,Pazardzhik,42.22016,24.11854,children_0_6,751
Pazardzhik:Septemvri,Septemvri,Pazardzhik,42.22016,24.11854,seniors_65p,2971
Pazardzhik:Rakitovo,Rakitovo,Pazardzhik,41.99012,24.0873,children_0_6,780
Pazardzhik:Rakitovo,Rakitovo,Pazardzhik,41.99012,24.0873,seniors_65p,3083
Pazardzhik:Peshtera,Peshtera,Pazardzhik,42.03372,24.29995,children_0_6,1738
Pazardzhik:Peshtera,Peshtera,Pazardzhik,42.03372,24.29995,seniors_65p,6875
Pazardzhik:Pazardzhik,Pazardzhik,Pazardzhik,42.19934,24.33318,children_0_6,5140
Pazardzhik:Pazardzhik,Pazardzhik,Pazardzhik,42.19934,24.33318,seniors_65p,20327
Pazardzhik:Panagyurishte,Panagyurishte,Pazardzhik,42.49518,24.19021,children_0_6,1805
Pazardzhik:Panagyurishte,Panagyurishte,Pazardzhik,42.49518,24.19021,seniors_65p,7137
Pazardzhik:Lesichovo,Lesichovo,Pazardzhik,42.35626,24.1119,children_0_6,112
Pazardzhik:Lesichovo,Lesichovo,Pazardzhik,42.35626,24.1119,seniors_65p,444
Pazardzhik:Bratsigovo,Bratsigovo,Pazardzhik,42.02391,24.37557,children_0_6,426
Pazardzhik:Bratsigovo,Bratsigovo,Pazardzhik,42.02391,24.37557,seniors_65p,1685
Pazardzhik:Belovo,Belovo,Pazardzhik,42.21395,24.01733,children_0_6,387
Pazardzhik:Belovo,Belovo,Pazardzhik,42.21395,24.01733,seniors_65p,1529
Pazardzhik:Batak,Batak,Pazardzhik,41.94307,24.21833,children_0_6,365
Pazardzhik:Batak,Batak,Pazardzhik,41.94307,24.21833,seniors_65p,1442
Pazardzhik:Ablanitsa,Ablanitsa,Pazardzhik,42.01079,23.85931,children_0_6,33
Pazardzhik:Ablanitsa,Ablanitsa,Pazardzhik,42.01079,23.85931,seniors_65p,130
Pernik:Zemen,Zemen,Pernik,42.47889,22.74917,children_0_6,111
Pernik:Zemen,Zemen,Pernik,42.47889,22.74917,seniors_65p,564
Pernik:Tran,Tran,Pernik,42.83528,22.65167,children_0_6,164
Pernik:Tran,Tran,Pernik,42.83528,22.65167,seniors_65p,831
Pernik:Batanovtsi,Batanovtsi,Pernik,42.59692,22.95634,children_0_6,133
Pernik:Batanovtsi,Batanovtsi,Pernik,42.59692,22.95634,seniors_65p,674
Pernik:Radomir,Radomir,Pernik,42.54565,22.96553,children_0_6,767
Pernik:Radomir,Radomir,Pernik,42.54565,22.96553,seniors_65p,3881
Pernik:Pernik,Pernik,Pernik,42.59671,23.03318,children_0_6,4364
Pernik:Pernik,Pernik,Pernik,42.59671,23.03318,seniors_65p,22080
Pernik:Kovachevtsi,Kovachevtsi,Pernik,42.55711,22.81736,children_0_6,25
Pernik:Kovachevtsi,Kovachevtsi,Pernik,42.55711,22.81736,seniors_65p,126
Pernik:Debeli Lag,Debeli Lag,Pernik,42.45852,22.86925,children_0_6,10
Pernik:Debeli Lag,Debeli Lag,Pernik,42.45852,22.86925,seniors_65p,49
Pernik:Breznik,Breznik,Pernik,42.74085,22.90723,children_0_6,213
Pernik:Breznik,Breznik,Pernik,42.74085,22.90723,seniors_65p,1076
Pleven:Slavyanovo,Slavyanovo,Pleven,43.46667,24.86667,children_0_6,376
Pleven:Slavyanovo,Slavyanovo,Pleven,43.46667,24.86667,seniors_65p,1838
Pleven:Pordim,Pordim,Pleven,43.38333,24.85,children_0_6,175
Pleven:Pordim,Pordim,Pleven,43.38333,24.85,seniors_65p,855
Pleven:Pleven,Pleven,Pleven,43.41791,24.61666,children_0_6,7083
Pleven:Pleven,Pleven,Pleven,43.41791,24.61666,seniors_65p,34584
Pleven:Iskar,Iskar,Pleven,43.45963,24.25739,children_0_6,340
Pleven:Iskar,Iskar,Pleven,43.45963,24.25739,seniors_65p,1660
Pleven:Nikopol,Nikopol,Pleven,43.70528,24.89521,children_0_6,285
