osm_id,service_type,name,lat,lon
13423376228,pharmacy,SOpharmacy,42.698877,23.347634
13426215342,clinic,,42.711085,23.259959
13428287501,pharmacy,Аптека Мерджанов,43.444616,26.165737
13437711508,clinic,Диализен Център “Дружба”,42.668629,23.402205
13442408143,clinic,Зрение и слух,42.657194,23.313192
13446153510,pharmacy,Рубия,42.708074,23.143555
13451474776,clinic,Д-р Маруся Катева,43.207508,27.900754
13456182327,pharmacy,Вита 3,43.834858,25.957733
13460604229,pharmacy,Corner,42.645392,23.333176
13461877680,kindergarten,,43.549487,23.194324
13462540539,hospital,ДКЦ Софиямед - Люлин,42.714318,23.257084
13466142141,pharmacy,,43.069587,25.618704
13470786902,pharmacy,Вива,42.71513,23.248888
13478878915,pharmacy,SOpharmacy,42.512009,27.455759
13480251786,pharmacy,,41.943608,24.218576
13481398902,pharmacy,Медея,42.608639,23.031472
13495293384,pharmacy,,43.648451,25.12805
13504495277,clinic,ДКЦ Черни връх,42.672756,23.320909
13512264176,clinic,Д-р Калчев,42.653948,23.338563
13514435094,pharmacy,,42.655388,23.341272
13519518582,clinic,Muse,42.667997,23.313349
13524456739,pharmacy,,42.696006,23.354254
13531867378,clinic,Рамус,42.663852,23.343759
13535170715,pharmacy,Ремедиум,42.656379,23.396485
13535171142,clinic,Марковс,42.668824,23.299944
13564144395,clinic,МЦ “Света Марина”,43.409922,24.620892
13564210719,pharmacy,Санте,42.656817,23.344601
13564275899,clinic,ArtMedica,43.409623,24.62058
13564354889,clinic,Лайв 4 лайв,42.657147,23.346237
13570318997,pharmacy,,42.670497,23.294582
13580034375,pharmacy,SOpharmacy,42.798907,23.230261
13592051688,pharmacy,,42.699696,23.370484
13594924896,pharmacy,,42.65248,23.346589
13594953919,clinic,Сана ООД,42.652405,23.346948
13598242250,clinic,Vein Center,42.684848,23.328678
13598259770,pharmacy,SOpharmacy,42.678448,23.320211
13602438635,clinic,Градска поликлиника,42.661405,25.791806
13603096430,clinic,Derma-Act,42.642837,23.313321
13604778493,clinic,M Esthetic,42.664311,23.263789
13605940001,pharmacy,Здраве,42.482879,26.504823
13622306668,pharmacy,SOpharmacy,42.601796,23.049349
13622306669,pharmacy,SOpharmacy,42.909567,23.790961
13622306670,pharmacy,SOpharmacy,42.883231,25.320844
13622306671,pharmacy,SOpharmacy,42.055815,25.596243
13622306672,pharmacy,SOpharmacy,41.634923,25.379699
13622306673,pharmacy,SOpharmacy,43.122783,25.683897
13622306674,pharmacy,SOpharmacy,42.54605,22.965181
13622306675,pharmacy,SOpharmacy,41.394779,23.207296
13622306676,pharmacy,SOpharmacy,42.634641,23.407595
13622306677,pharmacy,SOpharmacy,42.124653,24.728653
13622306678,pharmacy,SOpharmacy,42.196024,24.334615
13622306679,pharmacy,SOpharmacy,42.653039,23.377538
13622306680,pharmacy,SOpharmacy,42.50244,27.466805
13622306681,pharmacy,SOpharmacy,42.28353,22.700466
13622306682,pharmacy,SOpharmacy,42.730995,23.287172
13622306683,pharmacy,SOpharmacy,42.664028,23.596728
13622306684,pharmacy,SOpharmacy,42.520091,27.466566
13622306685,pharmacy,SOpharmacy,42.463265,27.419448
13622306686,pharmacy,SOpharmacy,42.522329,27.449815
13622306687,pharmacy,SOpharmacy,42.651746,23.373278
13622306688,pharmacy,SOpharmacy,43.421694,23.227333
13622306689,pharmacy,SOpharmacy,42.708236,23.287719
13622306690,pharmacy,SOpharmacy,42.713444,23.354056
13622306691,pharmacy,SOpharmacy,42.633402,24.818091
13622306692,pharmacy,SOpharmacy,43.219816,27.882823
13622306693,pharmacy,SOpharmacy,43.853231,25.977491
13622306694,pharmacy,SOpharmacy,42.18651,24.34607
13622306695,pharmacy,SOpharmacy,42.193296,24.332654
13622306696,pharmacy,SOpharmacy,42.012923,24.871621
13622306697,pharmacy,SOpharmacy,43.83245,25.96866
13622306698,pharmacy,SOpharmacy,42.14742,24.78472
13622306699,pharmacy,SOpharmacy,43.530188,26.511587
13622306700,pharmacy,SOpharmacy,43.078764,25.630473
13622312601,pharmacy,SOpharmacy,43.080328,25.629883
13622312602,pharmacy,SOpharmacy,42.701657,23.369454
13622312603,pharmacy,SOpharmacy,42.01065,23.0939
13622312604,pharmacy,SOpharmacy,42.682526,26.34211
13622312605,pharmacy,SOpharmacy,42.730232,23.294406
13622312606,pharmacy,SOpharmacy,43.021567,25.095579
13622312607,pharmacy,SOpharmacy,42.606105,23.115672
13622312608,pharmacy,SOpharmacy,42.132808,24.789821
13622312609,pharmacy,SOpharmacy,43.207041,23.544718
13622312610,pharmacy,SOpharmacy,43.247324,26.572972
13622312611,pharmacy,SOpharmacy,43.348828,26.224703
13622312612,pharmacy,SOpharmacy,43.614141,25.346121
13622312613,pharmacy,SOpharmacy,42.70652,23.288089
13622312614,pharmacy,SOpharmacy,43.271374,26.932358
13622312615,pharmacy,SOpharmacy,42.706287,23.294095
13622312616,pharmacy,SOpharmacy,42.660711,23.382028
13622312617,pharmacy,SOpharmacy,42.153307,24.76192
13622312618,pharmacy,SOpharmacy,43.988345,22.875069
13622312619,pharmacy,SOpharmacy,42.640808,23.382656
13622312620,pharmacy,SOpharmacy,42.88082,25.320024
13622312621,pharmacy,SOpharmacy,42.73182,23.315912
13622312622,pharmacy,SOpharmacy,41.57708,24.70044
13622312623,pharmacy,SOpharmacy,42.656367,23.399699
13622312624,pharmacy,SOpharmacy,42.531962,27.461198
13622312625,pharmacy,SOpharmacy,42.019258,23.0931
13622312626,pharmacy,SOpharmacy,42.33718,23.559789
13622312627,pharmacy,SOpharmacy,42.423874,25.632796
13622312628,pharmacy,SOpharmacy,42.28312,22.68105
13622312629,pharmacy,SOpharmacy,42.258766,23.103602
13622312630,pharmacy,SOpharmacy,44.111928,27.252263
13622312631,pharmacy,SOpharmacy,42.673761,26.323942
13622312632,pharmacy,SOpharmacy,43.851032,25.955943
13622312633,pharmacy,SOpharmacy,43.847597,25.962068
13622312634,pharmacy,SOpharmacy,42.712454,23.315413
13622312635,pharmacy,SOpharmacy,41.93069,25.56567
13622312636,pharmacy,SOpharmacy,41.838682,23.488678
13622312637,pharmacy,SOpharmacy,42.70947,23.455481
13622312638,pharmacy,SOpharmacy,42.011377,24.878623
13622312639,pharmacy,SOpharmacy,42.1397,24.724318
13622312640,pharmacy,SOpharmacy,43.528622,26.524239
13622312641,pharmacy,SOpharmacy,43.138471,24.718104
13622312642,pharmacy,SOpharmacy,42.67416,23.38281
13622312643,pharmacy,SOpharmacy,41.57228,23.727497
13622312644,pharmacy,SOpharmacy,42.13407,24.794072
13622312645,pharmacy,SOpharmacy,42.6177,25.36901
13622312646,pharmacy,SOpharmacy,42.696138,23.319624
13622312647,pharmacy,SOpharmacy,42.122449,24.741026
13622312648,pharmacy,SOpharmacy,42.607999,23.036474
13622312649,pharmacy,SOpharmacy,42.186335,24.320321
13622312650,pharmacy,SOpharmacy,42.89257,24.71581
13622312651,pharmacy,SOpharmacy,44.000299,22.869458
13622312652,pharmacy,SOpharmacy,42.143443,24.782774
13622312653,pharmacy,SOpharmacy,42.684892,23.245802
13622312654,pharmacy,SOpharmacy,42.463534,27.410022
13622312655,pharmacy,SOpharmacy,42.695099,23.284029
13622312656,pharmacy,SOpharmacy,43.075473,25.612535
13622312657,pharmacy,SOpharmacy,43.180983,27.896193
13622312658,pharmacy,SOpharmacy,42.51519,27.450528
13622312659,pharmacy,SOpharmacy,42.41571,25.620342
13622312660,pharmacy,SOpharmacy,42.717534,23.249272
13622312661,pharmacy,SOpharmacy,42.424678,25.616432
13622312662,pharmacy,SOpharmacy,43.566749,27.839699
13622312663,pharmacy,SOpharmacy,43.414188,24.61629
13622312664,pharmacy,SOpharmacy,42.023154,23.090558
13622312665,pharmacy,SOpharmacy,43.078902,25.59999
13622312667,pharmacy,SOpharmacy,43.40625,23.22458
13622312668,pharmacy,SOpharmacy,43.19861,23.559253
13622312669,pharmacy,SOpharmacy,43.278449,26.914267
13622312671,pharmacy,SOpharmacy,42.71478,23.25507
13622312672,pharmacy,SOpharmacy,42.158759,24.739344
13622312673,pharmacy,SOpharmacy,42.481798,26.511751
13622312674,pharmacy,SOpharmacy,42.702231,23.353653
13622312675,pharmacy,SOpharmacy,42.607345,23.111209
13622312676,pharmacy,SOpharmacy,43.270981,26.934928
13622312677,pharmacy,SOpharmacy,42.608672,23.10703
13622312678,pharmacy,SOpharmacy,42.264015,23.111613
13622312679,pharmacy,SOpharmacy,42.606013,23.105536
13622312680,pharmacy,SOpharmacy,42.710408,23.271192
13622312681,pharmacy,SOpharmacy,42.678876,23.311722
13652330144,pharmacy,,42.004875,23.105399
13653320957,pharmacy,,42.003772,23.108175
13662659597,pharmacy,,42.011902,23.08939
13662989843,pharmacy,,42.021981,23.086984
13662989858,pharmacy,,42.020182,23.086254
13664035046,clinic,Д-р Зоя Попова,42.02103,23.083381
13665544795,pharmacy,Марешки,42.022904,23.088804
13665589105,pharmacy,Марешки,42.016466,23.088595
13666194366,pharmacy,Панацея,42.016139,23.085234
13668699715,clinic,МЦ Доктор Шах,42.523344,27.441626
13668724394,clinic,New Life,42.531988,27.45467
13668782201,pharmacy,SOpharmacy,42.62801,23.383639
13681313563,clinic,Reverse Dr. Dencheva,42.671681,23.347216
13682193865,clinic,Oxymed,42.656072,23.344555
13682201446,clinic,Dr. Charbel Tawk,42.65701,23.346676
13685088849,kindergarten,Минзухарче,43.778613,25.952449
13685490487,pharmacy,,42.657531,23.352806
13685513460,pharmacy,,42.700062,23.353106
13692009117,pharmacy,Нота Бене,42.687393,23.352658
13708367546,clinic,,42.643714,23.336296
13711661101,pharmacy,,42.14655,25.206005
13711872402,pharmacy,,42.147273,25.207631
13712504550,clinic,Д-р Панайотов,43.216722,27.917303
13713458918,hospital,Спешна медицинска помощ,41.943666,24.221384
13713464203,hospital,Медицински център,42.216967,24.008316
13713946056,pharmacy,Огафарм,42.638129,23.338489
13714005142,pharmacy,Vista,42.640386,23.344026
13715593347,pharmacy,SOpharmacy,43.186264,23.581637
13715633649,clinic,Д-р Милен Кацаров,42.688038,23.313333
13717922484,kindergarten,,42.672678,23.318031
13717922485,kindergarten,,42.672949,23.318458
13721962998,pharmacy,Марешки,43.417406,24.610134
13737430360,clinic,Детско здраве,42.687371,23.303116
13737972189,pharmacy,Subra,42.655802,23.374146
13738151560,clinic,Levitas,42.659478,23.316196
13740905301,kindergarten,Детски център Щурчета,42.6621,23.289648
13742541217,pharmacy,,42.214411,24.018108
13742560388,pharmacy,,42.077283,25.19358
13753651919,pharmacy,,43.860761,25.97756
13754701215,clinic,,42.030087,23.993958
13761795769,pharmacy,,43.15637,25.738728
13763988223,pharmacy,,43.24647,27.853461
13764009749,pharmacy,,43.23731,27.87294
13764435295,pharmacy,Марешки,42.137083,24.717317
13765565812,kindergarten,,42.714371,23.852043
13787362635,pharmacy,Subra,42.158954,24.749273
13787809725,pharmacy,,43.796145,26.498625
13798389815,school,Езикова Гимназия Акад. Людмил Стоянов,42.018436,23.085123
13808272609,pharmacy,Прополис,43.578091,27.829808
13817064558,pharmacy,Аптека,42.199064,24.331626
13817064559,pharmacy,Аптека,42.198829,24.330738
13830600722,clinic,Д-р Димова,42.640803,23.348927
13834903872,school,ПМГ Хр.Смирненски,42.60744,23.033357
13834903873,school,ОУ Св. Иван Рилски,42.607112,23.032584
13848597999,kindergarten,Никатор,42.641162,23.339057
13856207935,school,ОУ Виктория и Крикор Тютюнджан,42.150359,24.751771
13857548862,pharmacy,SOpharmacy,42.034431,24.30944
13857548863,pharmacy,SOpharmacy,42.624595,23.352181
13857548864,pharmacy,SOpharmacy,42.634622,24.800836
13857548865,pharmacy,SOpharmacy,44.116673,27.25863
13857548866,pharmacy,SOpharmacy,43.82753,23.240799
13857548867,pharmacy,SOpharmacy,42.719133,23.34003
13857548868,pharmacy,SOpharmacy,42.611327,23.035248
13857548869,pharmacy,SOpharmacy,42.677892,23.359965
13867194736,kindergarten,,42.615551,23.442105
13867194737,school,,42.615636,23.44267
13871555123,school,АМТИИ централна сграда и ректорат,42.147639,24.751082
13875361222,pharmacy,,42.693992,23.283894
13897449101,kindergarten,Детска Ясла Приказка,42.128806,24.775696
13903899509,pharmacy,So Pharmacy,42.20537,24.137961
13909392481,clinic,29-ти ДКЦ,42.664705,23.296835
13911537501,clinic,Детски очен кабинет,42.685488,23.311231
13912122301,pharmacy,,41.530504,24.362872
13917398055,clinic,,42.678916,23.327526
13931470533,pharmacy,Apteka,43.2417,26.57264
13938856897,school,ЧПГ „Образователни технологии“,42.680847,23.381532
13938856898,school,Основно прогресивно учиилще 3,42.678723,23.380961
13939024906,school,203. ПЕГ „Св. Методий“,42.672953,23.280864
13941762205,kindergarten,ЧДГ „Д-р Петър Берон“,42.650357,23.31936
13941762206,school,ЧОУ „Д-р Петър Берон“,42.650724,23.318759
13941843350,kindergarten,ДГ №127 „Слънце“ - филиал бл. 91,42.674661,23.299257
13941843351,kindergarten,ДГ №127 „Слънце“ - филиал бл. 97,42.671817,23.301128
13941843352,kindergarten,ДГ №127 „Слънце“ - филиал бл. 95,42.673186,23.299322
13941843353,kindergarten,ДГ №127 „Слънце“ - филиал бл. 93,42.674318,23.298584
13942534108,school,112. ОУ „Стоян Заимов“,42.69845,23.337508
13943348270,kindergarten,ДГ №37 „Вълшебство“ - филиал 2,42.665644,23.283614
13943348271,school,204. ОУ,42.665896,23.283494
13943710705,school,ПГЕЕ „Константин Фотинов“,42.498199,27.467793
13943710706,school,СУ „Иван Вазов“,42.498277,27.468138
13944509648,kindergarten,ДГ №125 „Усмивка“,42.68076,23.251737
13944509649,hospital,"Болница за рехабилитация ""Сердика""",42.680513,23.251481
13946205487,school,13. СУ „Св. Св. Кирил и Методий“,42.70294,23.321033
13950697302,kindergarten,ДГ №159 „Олимпийче“ - сграда 2,42.693335,23.321556
13950697303,kindergarten,ДГ №159 „Олимпийче“ - сграда 3,42.6909,23.320623
13950719671,kindergarten,ДГ №113 „Преспа“ - филиал ул. Хан Аспарух,42.689158,23.323815
13950759857,kindergarten,ДГ №161 „Ласка“ - сграда 3,42.675981,23.261243
