osm_id,service_type,amenity_raw,name,lat,lon,district
6306503478,clinic,clinic,,42.722071,23.306088,Sofia (Capital)
6306525202,pharmacy,pharmacy,SOpharmacy,42.684795,23.301802,Sofia (Capital)
6307154796,pharmacy,pharmacy,,42.730673,23.293621,Sofia (Capital)
6308577339,pharmacy,pharmacy,,42.709524,23.378814,Sofia (Capital)
6308882733,pharmacy,pharmacy,,42.734253,23.290286,Sofia (Capital)
6311134560,pharmacy,pharmacy,Куин сити,42.708395,23.299247,Sofia (Capital)
6311829414,pharmacy,pharmacy,Богея,42.733291,23.302411,Sofia (Capital)
6315711780,pharmacy,pharmacy,Класика Нео,43.142786,24.711428,Lovech
6318710935,pharmacy,pharmacy,,42.719912,23.274119,Sofia (Capital)
6322010353,pharmacy,pharmacy,Royal Pharmacy,42.718819,23.268142,Sofia (Capital)
6337078985,pharmacy,pharmacy,,42.574235,27.295607,Burgas
6349973756,kindergarten,kindergarten,"18 ОДЗ ""Детски свят"" (клон)",42.688155,23.34545,Sofia (Capital)
6362887629,pharmacy,pharmacy,Гален 5,41.932096,25.566551,Haskovo
6362887630,pharmacy,pharmacy,Селен,41.933775,25.55307,Haskovo
6362887633,pharmacy,pharmacy,Гален,41.930185,25.55746,Haskovo
6362887634,pharmacy,pharmacy,"Аптека ""Живакова""",41.931093,25.55711,Haskovo
6376903238,pharmacy,pharmacy,,43.227172,27.918829,Varna
6376903239,pharmacy,pharmacy,,43.223807,27.914395,Varna
6381991173,pharmacy,pharmacy,Медея,42.67663,23.309961,Sofia (Capital)
6388236585,clinic,clinic,Лаборатория Синево,42.426094,25.613382,Stara Zagora
6392836500,clinic,clinic,,43.913543,22.813416,Vidin
6393269569,clinic,clinic,,43.957582,22.532295,Vidin
6402590372,pharmacy,pharmacy,Херц,42.130579,24.777596,Plovdiv
6402592091,hospital,hospital,"МЦ ""Димед""",42.134372,24.792511,Plovdiv
6404105350,hospital,hospital,"Therapeutic community ""Phoenix""",43.060267,23.156758,Sofia Province
6407220595,pharmacy,pharmacy,SOpharmacy,43.276291,26.942718,Shumen
6412380439,clinic,clinic,"Медико-дентален център ""Орион""",42.717806,23.276466,Sofia (Capital)
6414108092,clinic,clinic,,43.237102,27.825915,Varna
6422462178,clinic,doctors,Метаморфоза,42.693711,23.313813,Sofia (Capital)
6426691699,pharmacy,pharmacy,Невена,42.692463,23.31355,Sofia (Capital)
6433687452,kindergarten,kindergarten,Нарцис ПМ,42.690668,23.313805,Sofia (Capital)
6433775054,school,school,Mental Arithmetic of Europe,42.689754,23.309408,Sofia (Capital)
6437045724,kindergarten,kindergarten,Серендипити,42.689898,23.310676,Sofia (Capital)
6440305891,pharmacy,pharmacy,Celba,42.695087,23.284105,Sofia (Capital)
6442273991,pharmacy,pharmacy,Санита,43.625655,22.685658,Vidin
6442273997,pharmacy,pharmacy,Хития,43.625719,22.68513,Vidin
6443975041,clinic,doctors,Bodimed,42.689338,23.312939,Sofia (Capital)
6444000452,pharmacy,pharmacy,,42.689227,23.314018,Sofia (Capital)
6445737367,pharmacy,pharmacy,Марешки,43.999994,22.870679,Vidin
6448099287,kindergarten,kindergarten,,42.676996,23.310141,Sofia (Capital)
6468198562,pharmacy,pharmacy,,43.411323,23.226809,Montana
6475207929,pharmacy,pharmacy,Аптека ВИТАЛ,43.21515,27.909369,Varna
6476576110,clinic,doctors,Д-р Атова Д-р Тонкин,42.687359,23.32664,Sofia (Capital)
6479089486,clinic,doctors,Д-р Мечкарови,42.160984,24.735808,Plovdiv
6481583536,kindergarten,kindergarten,ДГ №87 „Буката“ - филиал ул. Тунджа,42.686397,23.312987,Sofia (Capital)
6481610299,clinic,doctors,Медицински център Гина,42.686344,23.313963,Sofia (Capital)
6483371795,clinic,clinic,НЕО Клиник,42.677189,23.302653,Sofia (Capital)
6487242867,clinic,clinic,Медицински център Фокус 5,42.685973,23.312392,Sofia (Capital)
6492815319,clinic,doctors,Лаборатория Кандиларов,42.686045,23.312491,Sofia (Capital)
6504688851,pharmacy,pharmacy,Новиа,42.684949,23.321277,Sofia (Capital)
6509674568,pharmacy,pharmacy,аптека Ерудита,42.707018,23.316505,Sofia (Capital)
6512228089,pharmacy,pharmacy,,42.703546,27.716916,Burgas
6512699198,pharmacy,pharmacy,Амара,42.687166,23.317134,Sofia (Capital)
6512699213,pharmacy,pharmacy,Галатея,42.675722,23.288194,Sofia (Capital)
6512748810,pharmacy,pharmacy,,42.700934,23.316506,Sofia (Capital)
6516430220,pharmacy,pharmacy,Аптека 36.6 Военна Болница,42.136106,24.75743,Plovdiv
6516433490,pharmacy,pharmacy,Фрамар,42.136352,24.757809,Plovdiv
6528403311,pharmacy,pharmacy,,42.704189,27.809573,Burgas
6528403326,pharmacy,pharmacy,,42.703359,27.809369,Burgas
6534443195,clinic,doctors,,42.707736,27.723307,Burgas
6535992728,clinic,doctors,,42.708732,27.748235,Burgas
6538809480,pharmacy,pharmacy,ParaPharmacy,42.695091,23.318177,Sofia (Capital)
6544511441,pharmacy,pharmacy,Надежда,42.660198,23.282107,Sofia (Capital)
6545993026,school,school,Театрален колеж Любен Гройс,42.695184,23.346214,Sofia (Capital)
6548931275,kindergarten,kindergarten,ЦДГ 100,42.693893,23.340162,Sofia (Capital)
6549207934,pharmacy,pharmacy,,42.707173,27.720542,Burgas
6549207965,clinic,doctors,Doctor,42.707132,27.720472,Burgas
6553719201,clinic,clinic,Ibn-i sina,43.226123,27.94931,Varna
6554762228,clinic,clinic,Вежен Медикал,42.6757,23.32057,Sofia (Capital)
6567012012,school,school,Каменоделско училище,43.186276,24.007512,Vratsa
6567538343,pharmacy,pharmacy,Биола,42.710363,23.292292,Sofia (Capital)
6576018347,hospital,hospital,МБАЛ Сердика,42.681875,23.245394,Sofia (Capital)
6578712387,school,school,ОУ Христо Ботев,42.401462,23.078344,Pernik
6578717387,kindergarten,kindergarten,Обединен детски комплекс,42.60747,23.026322,Pernik
6580391633,pharmacy,pharmacy,Марешки,42.686895,23.255139,Sofia (Capital)
6588421626,pharmacy,pharmacy,SOpharmacy,42.71134,23.302207,Sofia (Capital)
6593179137,pharmacy,pharmacy,,42.699974,24.179161,Sofia Province
6594571667,pharmacy,pharmacy,Сигма,42.148487,24.731437,Plovdiv
6594571669,pharmacy,pharmacy,SOpharmacy,42.147571,24.730741,Plovdiv
6594571672,pharmacy,pharmacy,,42.147481,24.729695,Plovdiv
6594571680,clinic,doctors,Medical Center DermaVision,42.14672,24.726339,Plovdiv
6594581796,pharmacy,pharmacy,Avenue,42.146082,24.721341,Plovdiv
6598109017,pharmacy,pharmacy,Pharmacie Principale,43.224716,27.901884,Varna
6611904443,pharmacy,pharmacy,Calenic,42.698304,23.326,Sofia (Capital)
6615722707,clinic,doctors,Д-р Васил Ангелов,42.137947,24.740054,Plovdiv
6615742030,hospital,hospital,Д-р Юрий Асенов - Пластичен Хирург,42.150767,24.74325,Plovdiv
6615748407,school,school,Детска занималня Ян Бибиян,42.143897,24.746242,Plovdiv
6630952375,pharmacy,pharmacy,Mirabel,42.099554,27.941645,Burgas
6633286834,clinic,doctors,,42.453426,27.547916,Burgas
6634635224,pharmacy,pharmacy,Ceiba,42.463345,27.410153,Burgas
6636656640,clinic,doctors,Юлия Тасевска,43.212922,27.90211,Varna
6641461307,pharmacy,pharmacy,,42.703557,23.306138,Sofia (Capital)
6660695894,pharmacy,pharmacy,К-Крес,43.571196,27.834359,Dobrich
6661383964,clinic,doctors,,42.698529,27.714554,Burgas
6669995690,hospital,hospital,ДКЦ “Д-р Грийнберг”,42.651133,23.404948,Sofia (Capital)
6678664898,pharmacy,pharmacy,Марешки,43.237924,23.12625,Montana
6680794286,clinic,clinic,Рехабилитация,42.685076,23.307228,Sofia (Capital)
6690778409,clinic,doctors,,43.570332,27.825206,Dobrich
6691686858,school,school,High School Otets Paisii,41.505557,24.937191,Smolyan
6707496931,pharmacy,pharmacy,SOpharmacy,43.223335,27.924946,Varna
6708683364,clinic,doctors,,43.290313,28.046336,Varna
6723071486,pharmacy,pharmacy,Аптека Матрикариа,43.212237,27.916971,Varna
6723108785,pharmacy,pharmacy,Денонощна аптека Валя Дечева,43.212859,27.916103,Varna
6723108885,pharmacy,pharmacy,Аптека Diva,43.213156,27.915655,Varna
6731504001,pharmacy,pharmacy,Стария Добрич,43.570323,27.831616,Dobrich
6768615911,pharmacy,pharmacy,ПроФарма,42.63942,23.383753,Sofia (Capital)
6768615918,clinic,doctors,Bodimed,42.639536,23.384351,Sofia (Capital)
6781235238,pharmacy,pharmacy,,43.281393,28.040336,Varna
6790699635,pharmacy,pharmacy,SOpharmacy,42.69853,23.308092,Sofia (Capital)
6797448676,pharmacy,pharmacy,Фарма Л,42.689644,23.249951,Sofia (Capital)
6799173427,pharmacy,pharmacy,Св. Мина,42.71869,23.268939,Sofia (Capital)
6801336885,pharmacy,pharmacy,Панорама,42.572581,27.295816,Burgas
6804071135,pharmacy,pharmacy,Медея,42.689557,23.254966,Sofia (Capital)
6807225026,clinic,doctors,Уролог Д-р Василев,42.426155,25.611241,Stara Zagora
6813516692,pharmacy,pharmacy,Прополис,42.672191,23.396238,Sofia (Capital)
6814682723,school,school,Първа частна търговска гимназия,43.203016,27.9192,Varna
6814682724,pharmacy,pharmacy,Аптека Попова,43.204334,27.918474,Varna
6818302636,pharmacy,pharmacy,Betty,42.683168,23.268322,Sofia (Capital)
6833815718,hospital,hospital,ТИЙМКОД,42.63941,23.398605,Sofia (Capital)
6835136658,school,school,,41.997451,23.747537,Blagoevgrad
6842824721,clinic,clinic,Кабинет по хомеопатия,42.70786,23.309022,Sofia (Capital)
6850753580,pharmacy,pharmacy,SOPharmacy,43.569453,27.828919,Dobrich
6906532791,pharmacy,pharmacy,,42.705069,23.344759,Sofia (Capital)
6908377585,pharmacy,pharmacy,Ремедия,42.699722,23.336117,Sofia (Capital)
6909348186,pharmacy,pharmacy,Влахов,42.701143,23.337342,Sofia (Capital)
6909781685,pharmacy,pharmacy,,42.706384,23.348513,Sofia (Capital)
6915839885,pharmacy,pharmacy,Аптека Royal Pharmacy,42.608492,23.108033,Pernik
6916793394,pharmacy,pharmacy,Жийон,42.703342,23.333529,Sofia (Capital)
6918809623,pharmacy,pharmacy,Дрогерия,41.881487,23.525852,Blagoevgrad
6926372601,pharmacy,pharmacy,,42.138143,24.723553,Plovdiv
6926372885,clinic,doctors,,42.147756,24.735843,Plovdiv
6926514285,pharmacy,pharmacy,,41.820749,23.56195,Blagoevgrad
6927303086,pharmacy,pharmacy,,42.139551,24.728582,Plovdiv
6927327588,pharmacy,pharmacy,"36,6",42.150506,24.749924,Plovdiv
6929874691,kindergarten,kindergarten,,42.152708,24.746451,Plovdiv
6929874692,kindergarten,kindergarten,,42.153021,24.745184,Plovdiv
6932081685,pharmacy,pharmacy,Фрамар,42.14457,24.732101,Plovdiv
6939046158,clinic,doctors,АПМП - Д-р Ирина Антонова,43.827326,26.925594,Silistra
6943828915,clinic,clinic,,43.197051,23.562575,Vratsa
6943828916,pharmacy,pharmacy,Pharmacie Principale,43.197035,23.562597,Vratsa
6944973784,hospital,hospital,ЗФ Свети Георги - ОХХ Груп АД,42.671463,23.386933,Sofia (Capital)
6944985747,clinic,doctors,Д-р Таня Калинова,42.673971,23.282873,Sofia (Capital)
6945916659,hospital,hospital,Първа частна МБАЛ - Враца,43.193714,23.570062,Vratsa
6949337949,pharmacy,pharmacy,,42.359273,24.731874,Plovdiv
6960711083,pharmacy,pharmacy,Новедес,42.669498,23.276554,Sofia (Capital)
6968252734,clinic,doctors,Д-р Димитър Брънков,42.479969,26.50018,Yambol
6978959061,clinic,doctors,Д-р Мирена Гугуткова,42.495531,27.474806,Burgas
6991746245,hospital,hospital,Д-р Тотка Чукалова,42.621553,25.387537,Stara Zagora
6992088249,clinic,clinic,Очна клиника Ден,42.700581,23.333764,Sofia (Capital)
7007611870,clinic,doctors,Д-р Мария Велева-Якова,41.397858,23.201972,Blagoevgrad
7007668511,clinic,doctors,Л-мед,42.670911,23.333637,Sofia (Capital)
7041343757,pharmacy,pharmacy,Сава Бояджиев,42.697842,23.313225,Sofia (Capital)
7052502260,school,school,"Валдорфско училище ""Проф. Николай Райнов""",42.678527,23.356955,Sofia (Capital)
7066418753,clinic,clinic,Да Винчи,42.707978,23.308311,Sofia (Capital)
7071962732,hospital,hospital,Здравна служба,42.059213,25.263757,Plovdiv
7079417534,hospital,hospital,Медицински Център Хармония,42.663022,23.375311,Sofia (Capital)
7090373347,pharmacy,pharmacy,Здраве,42.908175,23.797997,Sofia Province
7092873003,hospital,hospital,Спешни кабинети при ОПЛ,42.422857,25.616354,Stara Zagora
7134965222,pharmacy,pharmacy,Марешки,42.71491,23.259555,Sofia (Capital)
7138464460,pharmacy,pharmacy,Keimart,42.715255,23.260814,Sofia (Capital)
7154844045,pharmacy,pharmacy,,42.730528,23.252699,Sofia (Capital)
7162395732,pharmacy,pharmacy,Прима,42.725716,23.254953,Sofia (Capital)
7167823196,pharmacy,pharmacy,Верита,42.70311,23.299786,Sofia (Capital)
7169687569,pharmacy,pharmacy,,42.990154,27.717977,Varna
7169763502,pharmacy,pharmacy,Ремедиум,42.6469,23.368262,Sofia (Capital)
7176761731,clinic,doctors,,42.725721,23.254144,Sofia (Capital)
7179870249,clinic,clinic,ДКЦ - 12,42.725279,23.25476,Sofia (Capital)
7194786687,kindergarten,kindergarten,Детска езикова занималня,42.723456,23.247004,Sofia (Capital)
7208716486,pharmacy,pharmacy,,41.828091,23.479545,Blagoevgrad
7208736385,pharmacy,pharmacy,,41.829001,23.479555,Blagoevgrad
7212909142,pharmacy,pharmacy,,42.266223,23.605236,Sofia Province
7236472856,pharmacy,pharmacy,Фрамар,42.139211,24.767873,Plovdiv
7241768805,pharmacy,pharmacy,Тодорови фарма,42.719545,23.252006,Sofia (Capital)
7252292079,pharmacy,pharmacy,Адонис,42.717587,23.252431,Sofia (Capital)
7261225368,school,school,Занималня Лукчо,42.701117,23.283284,Sofia (Capital)
7273802785,hospital,hospital,медика кор3 ет.,43.849871,25.991155,Ruse
7281713934,pharmacy,pharmacy,SOpharmacy,42.911175,23.803974,Sofia Province
7294281960,pharmacy,pharmacy,Нота Бене,42.709869,23.308496,Sofia (Capital)
7300261386,clinic,clinic,Отделение по лъчетерапия,43.197945,23.559685,Vratsa
7300261387,clinic,clinic,МЦ Алпико,43.198258,23.559551,Vratsa
7340317096,clinic,clinic,ХИРОН,41.933058,25.559336,Haskovo
7342957532,clinic,clinic,Дарина Терапи,42.703173,23.30435,Sofia (Capital)
7394137439,pharmacy,pharmacy,Д-р Спасов,42.504925,24.188479,Pazardzhik
7399745143,pharmacy,pharmacy,,42.718361,23.239455,Sofia (Capital)
7401928432,pharmacy,pharmacy,SOpharmacy,42.651629,23.405075,Sofia (Capital)
7453567008,pharmacy,pharmacy,Алтея,42.711573,23.297428,Sofia (Capital)
7476001162,clinic,doctors,д-р Петър Руев,42.429155,25.633256,Stara Zagora
7523087507,pharmacy,pharmacy,Медея,42.65556,23.39833,Sofia (Capital)
7604590246,pharmacy,pharmacy,"Билколечение, ЕТ ""Здравец-Билка""",43.213017,27.906051,Varna
7617671140,pharmacy,pharmacy,Фрамар,42.427531,25.644356,Stara Zagora
7631723646,pharmacy,pharmacy,Нове Фарм,42.683769,23.330752,Sofia (Capital)
7638070351,pharmacy,pharmacy,Subra,42.438292,25.632036,Stara Zagora
7647174868,pharmacy,pharmacy,Марешки,42.130566,24.749406,Plovdiv
7647174870,pharmacy,pharmacy,PharmaPolis,42.130292,24.748355,Plovdiv
7647174871,pharmacy,pharmacy,SOpharmacy,42.129461,24.74817,Plovdiv
7668935885,pharmacy,pharmacy,,42.700241,23.32447,Sofia (Capital)
7694319945,clinic,doctors,Синапс плюс,42.672431,23.332299,Sofia (Capital)
7702026052,clinic,doctors,Ира Маркова,42.666508,23.319762,Sofia (Capital)
7704988888,pharmacy,pharmacy,Subra,42.424223,25.627349,Stara Zagora
7704988897,pharmacy,pharmacy,Ceiba,42.423867,25.632661,Stara Zagora
7728090741,pharmacy,pharmacy,Алфа,42.425179,25.640105,Stara Zagora
7728090769,pharmacy,pharmacy,Марешки,42.421098,25.623947,Stara Zagora
7728116396,pharmacy,pharmacy,,42.421958,25.614447,Stara Zagora
7728116407,pharmacy,pharmacy,Медея,42.422731,25.618669,Stara Zagora
7728116408,pharmacy,pharmacy,Дария,42.422819,25.619209,Stara Zagora
7728116428,pharmacy,pharmacy,Еова-Ира,42.426024,25.635639,Stara Zagora
7731566520,pharmacy,pharmacy,,42.729044,23.302668,Sofia (Capital)
7732311685,clinic,clinic,Synexus,42.655578,23.372889,Sofia (Capital)
7733966226,pharmacy,pharmacy,Марешки,43.2065,27.92103,Varna
7741088527,clinic,doctors,Д-р Драгнев,43.210896,27.917762,Varna
7741801810,pharmacy,pharmacy,К-Крес,43.213814,27.933757,Varna
7743628171,hospital,hospital,Д-р Румяна Анастасова,42.717954,23.270731,Sofia (Capital)
7762313448,pharmacy,pharmacy,Аптека 1,42.139277,24.767877,Plovdiv
7824408931,pharmacy,pharmacy,,42.49747,24.187355,Pazardzhik
7825143697,clinic,doctors,Др. Колева,43.075897,25.623107,Veliko Tarnovo
7825143698,clinic,clinic,"Медицински Център ""Дозис""",43.075682,25.623388,Veliko Tarnovo
7857647483,clinic,clinic,,43.220217,27.93109,Varna
7873774601,clinic,doctors,Алерголог Педиатър д-р Йордан Мирчев,42.705145,23.345973,Sofia (Capital)
7887748411,pharmacy,pharmacy,,43.27236,26.926479,Shumen
7887748412,pharmacy,pharmacy,Аптека Марешки,43.271938,26.925998,Shumen
7887748413,pharmacy,pharmacy,Аптека Феникс,43.272328,26.925911,Shumen
7889937183,pharmacy,pharmacy,Silk,43.70601,24.894858,Pleven
7889937184,pharmacy,pharmacy,,43.706525,24.896097,Pleven
7892175085,school,school,Музикална школа,43.524704,26.526387,Razgrad
7904356516,clinic,doctors,Д-р Сюзан Арифова,43.636703,24.851737,Pleven
7923589517,pharmacy,pharmacy,,42.426112,25.612642,Stara Zagora
7923589519,pharmacy,pharmacy,,42.426143,25.611336,Stara Zagora
7925653066,pharmacy,pharmacy,Марешки,42.423772,25.62275,Stara Zagora
7925784702,pharmacy,pharmacy,,42.339107,23.559546,Sofia Province
7926079072,pharmacy,pharmacy,Аптека 36.6 Иван Вазов,42.136616,24.74327,Plovdiv
7972695602,kindergarten,kindergarten,Забавачнуца Babyland,42.68782,23.353774,Sofia (Capital)
8038106189,clinic,clinic,Медицински център Алфамедикс,42.686741,23.25516,Sofia (Capital)
8045197845,pharmacy,pharmacy,SOpharmacy,42.659213,23.29946,Sofia (Capital)
8068420393,pharmacy,pharmacy,Маринела,42.427525,25.644079,Stara Zagora
8094052732,pharmacy,pharmacy,,42.725445,23.292227,Sofia (Capital)
8098099006,pharmacy,pharmacy,Поли,43.214011,27.906069,Varna
8112698218,pharmacy,pharmacy,Panatseia,43.215543,27.9021,Varna
8118760119,pharmacy,pharmacy,Омниа,42.670683,23.314059,Sofia (Capital)
8173094968,pharmacy,pharmacy,Europharm Mega Mall,42.710487,23.271024,Sofia (Capital)
8174661487,pharmacy,pharmacy,,42.716291,23.236571,Sofia (Capital)
8198823728,pharmacy,pharmacy,SOpharmacy,42.681634,23.331246,Sofia (Capital)
8198926344,pharmacy,pharmacy,Цвети,42.020915,23.989515,Pazardzhik
8198926349,pharmacy,pharmacy,Марешки,42.020641,23.990069,Pazardzhik
8198926358,pharmacy,pharmacy,Надежда,42.025726,23.99098,Pazardzhik
8204685330,pharmacy,pharmacy,,42.657903,27.71581,Burgas
8223128892,clinic,clinic,,42.535146,23.609701,Sofia Province
8228250289,clinic,clinic,Excelsior,42.670249,23.314875,Sofia (Capital)
8236999093,pharmacy,pharmacy,Аптека 36.6 Прослав,42.125608,24.687695,Plovdiv
8236999094,pharmacy,pharmacy,Аптека 36.6 Билла Родопи,42.133089,24.74414,Plovdiv
8236999095,pharmacy,pharmacy,Аптека 36.6 Ленинград,42.158119,24.733441,Plovdiv
8236999096,pharmacy,pharmacy,Аптека 36.6 Стряма,42.259341,24.881669,Plovdiv
8236999097,pharmacy,pharmacy,Аптека 36.6 Раковски,42.270909,24.931587,Plovdiv
8236999098,pharmacy,pharmacy,Аптека 36.6 Баня,42.541519,24.835767,Plovdiv
8236999099,pharmacy,pharmacy,Аптека 36.6 Карлово,42.641339,24.805902,Plovdiv
8236999100,pharmacy,pharmacy,Аптека 36.6 България,42.009314,24.870729,Plovdiv
8236999102,pharmacy,pharmacy,Аптека 36.6,42.138507,24.721907,Plovdiv
8236999103,pharmacy,pharmacy,36.6 Тракия,42.129544,24.786594,Plovdiv
8236999105,pharmacy,pharmacy,Аптека 36.6 Победа,42.157331,24.738692,Plovdiv
8236999106,pharmacy,pharmacy,Аптека 36.6 Панаира,42.159441,24.747759,Plovdiv
8236999107,pharmacy,pharmacy,Аптека 36.6 Тонус,42.147342,24.729646,Plovdiv
8237036125,pharmacy,pharmacy,Адонис,42.673867,23.333494,Sofia (Capital)
8284237110,clinic,doctors,,41.739061,26.085679,Haskovo
8286102591,pharmacy,pharmacy,Фрамар,42.417718,25.605652,Stara Zagora
8301110068,clinic,doctors,,42.670302,23.652049,Sofia Province
8337351354,pharmacy,pharmacy,,41.672571,23.662003,Blagoevgrad
8357437846,kindergarten,kindergarten,Слънце,43.854479,25.966088,Ruse
8381033328,kindergarten,kindergarten,Снежанка,41.93594,25.347894,Haskovo
8402195811,pharmacy,pharmacy,SOpharmacy,42.671624,23.295198,Sofia (Capital)
8408724082,school,school,Светлина,42.649053,23.336658,Sofia (Capital)
8409348817,pharmacy,pharmacy,Субра,42.71653,23.169826,Sofia (Capital)
8434889535,pharmacy,pharmacy,Аптека 36.6 Събота Пазара,42.13124,24.74482,Plovdiv
8467755373,pharmacy,pharmacy,,41.52856,25.411156,Kardzhali
8489932043,pharmacy,pharmacy,,42.907948,23.789126,Sofia Province
8489932044,pharmacy,pharmacy,,42.908013,23.80081,Sofia Province
8503947152,pharmacy,pharmacy,Марешки,43.212945,27.924089,Varna
8543543357,kindergarten,kindergarten,ДГ №99 „Брезичка“ - филиал бл. 6,42.676322,23.295818,Sofia (Capital)
8543543358,kindergarten,kindergarten,ДГ №99 „Брезичка“ - филиал бл. 4,42.67665,23.296242,Sofia (Capital)
8543543359,kindergarten,kindergarten,ДГ №99 „Брезичка“ - филиал бл. 1,42.67682,23.296753,Sofia (Capital)
8557113647,pharmacy,pharmacy,Профарма,42.679522,23.324307,Sofia (Capital)
8566831312,pharmacy,pharmacy,,43.359531,25.141479,Pleven
8566831313,pharmacy,pharmacy,,43.360677,25.143063,Pleven
8572590173,pharmacy,pharmacy,,42.085023,26.333434,Haskovo
8574140825,clinic,doctors,Д-р Сашка Йорданова,42.676385,23.292476,Sofia (Capital)
8575637662,kindergarten,kindergarten,Смърфовете,42.655462,23.34409,Sofia (Capital)
8581549117,clinic,doctors,Д-р Мирослав Спасов,42.631835,23.312338,Sofia (Capital)
8591297793,pharmacy,pharmacy,Марешки,42.672322,23.283944,Sofia (Capital)
8591297820,pharmacy,pharmacy,Ceiba,42.672467,23.283598,Sofia (Capital)
8591297821,clinic,clinic,Гален 21,42.6726,23.283272,Sofia (Capital)
8591297830,clinic,doctors,ТЕЛК - IV МБАЛ,42.672294,23.283891,Sofia (Capital)
8591297833,clinic,clinic,Царица Елеонора,42.673877,23.282841,Sofia (Capital)
8611192501,clinic,clinic,Европа,42.689487,23.30686,Sofia (Capital)
8628650217,clinic,clinic,"""Диамедикъл"" медицински център",42.053358,25.5882,Haskovo
8635749588,clinic,clinic,Аджъбадем клиник,43.212382,27.904096,Varna
8655710129,pharmacy,pharmacy,Лили,42.493355,27.465488,Burgas
8671003379,pharmacy,pharmacy,SOpharmacy,43.206083,27.910818,Varna
8688664297,pharmacy,pharmacy,Галантус,43.207149,27.921859,Varna
8717057739,pharmacy,pharmacy,,43.20917,27.913943,Varna
8718792791,school,school,Св. Св. Кирил и Методий,41.62349,23.933456,Blagoevgrad
8733710525,clinic,clinic,МЦ Аргомедика,42.700147,23.335174,Sofia (Capital)
8779692927,hospital,hospital,Солна къща,42.657651,23.276491,Sofia (Capital)
8814439106,kindergarten,kindergarten,,43.955461,22.532279,Vidin
8814981248,clinic,clinic,Частна клиника Европа,43.21025,27.908871,Varna
8814981265,pharmacy,pharmacy,Поли Валенс,43.20961,27.908923,Varna
8818234154,pharmacy,pharmacy,Фрамар,43.209804,27.912098,Varna
8818234191,pharmacy,pharmacy,Крес,43.212272,27.905636,Varna
8837778266,pharmacy,pharmacy,,42.026294,23.995258,Pazardzhik
8837787137,pharmacy,pharmacy,Здраве,42.100529,24.702185,Plovdiv
8837791566,pharmacy,pharmacy,,42.100467,24.702633,Plovdiv
8861170417,pharmacy,pharmacy,Media 3,43.850156,25.97891,Ruse
8865999217,hospital,hospital,Лина,42.496613,27.464855,Burgas
8866164306,clinic,clinic,ЦСМП Полски Тръмбеш,43.370321,25.635121,Veliko Tarnovo
8867800802,pharmacy,pharmacy,Фрамар,42.527355,27.467458,Burgas
8899244230,pharmacy,pharmacy,,43.233645,28.010653,Varna
8899244231,pharmacy,pharmacy,,43.23281,28.011501,Varna
9022966687,pharmacy,pharmacy,Богея,42.661566,23.37458,Sofia (Capital)
9023069987,school,school,СОУ ПАИСИЙ ХИЛЕНДАРСКИ,41.461547,25.184124,Kardzhali
9023069988,kindergarten,kindergarten,"ДГ ""Песнопой""",41.461124,25.182729,Kardzhali
9024579017,pharmacy,pharmacy,Д-р Спасов,42.027538,23.992261,Pazardzhik
9062426272,pharmacy,pharmacy,Фарма медисин,42.700479,23.338283,Sofia (Capital)
9063660522,pharmacy,pharmacy,Любо-2012,42.847763,22.989996,Sofia Province
9066421128,pharmacy,pharmacy,,42.700603,23.337471,Sofia (Capital)
9073121068,clinic,doctors,д-р Галина Христова (педиатър),43.211192,27.924602,Varna
9073371717,pharmacy,pharmacy,Дрогерия,41.821376,23.564904,Blagoevgrad
9084459683,pharmacy,pharmacy,Лазур,42.56669,27.614173,Burgas
9084459684,pharmacy,pharmacy,Сана,42.56649,27.614637,Burgas
9084476354,pharmacy,pharmacy,Тилия,42.566426,27.613044,Burgas
9088135696,kindergarten,kindergarten,20 Логопедична ЦДГ,43.21283,27.947946,Varna
9096920634,pharmacy,pharmacy,Гален,42.158557,24.73229,Plovdiv
9103868632,pharmacy,pharmacy,,42.662931,27.694213,Burgas
9104044373,pharmacy,pharmacy,,41.615265,25.004935,Smolyan
9111338246,pharmacy,pharmacy,Фрамар,42.530982,27.457209,Burgas
9129905581,clinic,doctors,Медихоуп,42.160159,24.731634,Plovdiv
9129905582,pharmacy,pharmacy,Медихоуп фарм,42.160185,24.731668,Plovdiv
9136940934,pharmacy,pharmacy,,42.142079,24.799345,Plovdiv
9139715776,pharmacy,pharmacy,Vital,42.086669,23.059738,Kyustendil
9142599643,pharmacy,pharmacy,Фекона,42.917717,22.927923,Sofia Province
9172120971,school,school,"ОУ ""П. Р. Славейков""",43.211724,27.907666,Varna
9172120972,school,school,"ПМГ ""Акад. Методи Попов""",43.211819,27.907794,Varna
9183443395,pharmacy,pharmacy,,42.721101,23.265104,Sofia (Capital)
9192305769,pharmacy,pharmacy,Фрамар,42.155714,24.73228,Plovdiv
9192305773,kindergarten,kindergarten,Занималня Вера,42.155166,24.735948,Plovdiv
9192456486,pharmacy,pharmacy,Ахат,42.122596,24.74801,Plovdiv
9195865853,school,school,,42.105505,24.32994,Pazardzhik
9197844965,pharmacy,pharmacy,Трахизан,42.921107,22.929038,Sofia Province
9201751907,pharmacy,pharmacy,Аптека Калина,42.14088,24.789437,Plovdiv
9201751911,pharmacy,pharmacy,B6,42.141463,24.790122,Plovdiv
